TransitId;DeviceName;Plate;Date;Time
2197312718;M30PK24.700C EXT C2;2132MLD;30/01/2025;19:01:53.818
2197312007;M30PK24.700C EXT C2;6925MFX;30/01/2025;19:01:45.865
2197311986;M30PK24.700C EXT C2;4085LTR;30/01/2025;19:01:45.474
2197311910;M30PK24.700C EXT C2;0279LSG;30/01/2025;19:01:43.516
2197311723;M30PK24.700C EXT C2;2371LNF;30/01/2025;19:01:42.841
2197311610;M30PK24.700C EXT C2;0314LMF;30/01/2025;19:01:41.518
2197311559;M30PK24.700C EXT C2;3822HNC;30/01/2025;19:01:40.841
2197311429;M30PK24.700C EXT C2;7586KTG;30/01/2025;19:01:39.716
2197311368;M30PK24.700C EXT C2;4769LLS;30/01/2025;19:01:38.291
2197310994;M30PK24.700C EXT C2;6987GRY;30/01/2025;19:01:34.392
2197310885;M30PK24.700C EXT C2;8390JNP;30/01/2025;19:01:33.042
2197310706;M30PK24.700C EXT C2;0303GKM;30/01/2025;19:01:31.142
2197310658;M30PK24.700C EXT C2;1488LVY;30/01/2025;19:01:30.618
2197310501;M30PK24.700C EXT C2;8965KHB;30/01/2025;19:01:28.993
2197310395;M30PK24.700C EXT C2;3295LHM;30/01/2025;19:01:27.867
2197310342;M30PK24.700C EXT C2;6600LYV;30/01/2025;19:01:26.942
2197310254;M30PK24.700C EXT C2;4873JRJ;30/01/2025;19:01:25.742
2197310150;M30PK24.700C EXT C2;8913KZF;30/01/2025;19:01:24.867
2197310050;M30PK24.700C EXT C2;2799MMC;30/01/2025;19:01:23.118
2197310000;M30PK24.700C EXT C2;2730MCV;30/01/2025;19:01:22.992
2197309734;M30PK24.700C EXT C2;0440MHV;30/01/2025;19:01:19.618
2197309517;M30PK24.700C EXT C2;6997FYN;30/01/2025;19:01:16.918
2197309419;M30PK24.700C EXT C2;3762MSS;30/01/2025;19:01:16.019
2197309309;M30PK24.700C EXT C2;3914MKX;30/01/2025;19:01:15.019
2197309295;M30PK24.700C EXT C2;1232FGF;30/01/2025;19:01:14.819
2197309166;M30PK24.700C EXT C2;3701LFW;30/01/2025;19:01:13.368
2197308727;M30PK24.700C EXT C2;1203KXD;30/01/2025;19:01:09.194
2197308668;M30PK24.700C EXT C2;4475CXL;30/01/2025;19:01:08.744
2197308514;M30PK24.700C EXT C2;8682HNN;30/01/2025;19:01:07.320
2197308178;M30PK24.700C EXT C2;8391LMJ;30/01/2025;19:01:03.394
2197307911;M30PK24.700C EXT C2;4887LBH;30/01/2025;19:01:00.545
2197307826;M30PK24.700C EXT C2;7502DNK;30/01/2025;19:00:59.445
2197307778;M30PK24.700C EXT C2;4716LWH;30/01/2025;19:00:58.970
2197307369;M30PK24.700C EXT C2;5286MSD;30/01/2025;19:00:54.620
2197307180;M30PK24.700C EXT C2;7526KGV;30/01/2025;19:00:52.621
2197306979;M30PK24.700C EXT C2;1196MMD;30/01/2025;19:00:50.596
2197306879;M30PK24.700C EXT C2;4739MKD;30/01/2025;19:00:49.695
2197306796;M30PK24.700C EXT C2;2228LNP;30/01/2025;19:00:48.496
2197306705;M30PK24.700C EXT C2;5425MGF;30/01/2025;19:00:47.649
2197306552;M30PK24.700C EXT C2;9040KZT;30/01/2025;19:00:46.171
2197306365;M30PK24.700C EXT C2;3528MJK;30/01/2025;19:00:43.971
2197306279;M30PK24.700C EXT C2;4994JMJ;30/01/2025;19:00:43.023
2197306075;M30PK24.700C EXT C2;3287MTR;30/01/2025;19:00:40.572
2197306059;M30PK24.700C EXT C2;1143LHL;30/01/2025;19:00:40.247
2197305970;M30PK24.700C EXT C2;7245HFM;30/01/2025;19:00:39.876
2197305962;M30PK24.700C EXT C2;0798FWS;30/01/2025;19:00:39.422
2197305735;M30PK24.700C EXT C2;2929MMY;30/01/2025;19:00:37.548
2197305669;M30PK24.700C EXT C2;4204MSD;30/01/2025;19:00:36.647
2197305647;M30PK24.700C EXT C2;5763MNL;30/01/2025;19:00:36.422
2197305383;M30PK24.700C EXT C2;6720FBW;30/01/2025;19:00:33.497
2197305268;M30PK24.700C EXT C2;3240LRP;30/01/2025;19:00:32.348
2197305173;M30PK24.700C EXT C2;9340MNM;30/01/2025;19:00:31.223
2197304925;M30PK24.700C EXT C2;1412MRV;30/01/2025;19:00:28.748
2197304820;M30PK24.700C EXT C2;M1322UH;30/01/2025;19:00:27.498
2197304507;M30PK24.700C EXT C2;6846HSR;30/01/2025;19:00:24.349
2197303988;M30PK24.700C EXT C2;2889LVV;30/01/2025;19:00:19.174
2197303872;M30PK24.700C EXT C2;1037MLT;30/01/2025;19:00:18.024
2197303658;M30PK24.700C EXT C2;3315MWP;30/01/2025;19:00:15.724
2197302971;M30PK24.700C EXT C2;7078MTF;30/01/2025;19:00:07.551
2197302832;M30PK24.700C EXT C2;4696HDX;30/01/2025;19:00:06.055
2197302781;M30PK24.700C EXT C2;1122JDV;30/01/2025;19:00:05.275
2197302705;M30PK24.700C EXT C2;3548MJH;30/01/2025;19:00:04.475
2197302614;M30PK24.700C EXT C2;5579JVP;30/01/2025;19:00:03.478
2197302600;M30PK24.700C EXT C2;5015KCK;30/01/2025;19:00:02.900
2197302389;M30PK24.700C EXT C2;5232JML;30/01/2025;19:00:00.925
2197302204;M30PK24.700C EXT C2;2769GRG;30/01/2025;18:59:58.751
2197301924;M30PK24.700C EXT C2;0369LLP;30/01/2025;18:59:55.701
2197301716;M30PK24.700C EXT C2;1860JGW;30/01/2025;18:59:53.601
2197301555;M30PK24.700C EXT C2;3578DYN;30/01/2025;18:59:51.726
2197301185;M30PK24.700C EXT C2;3511KVK;30/01/2025;18:59:47.602
2197301131;M30PK24.700C EXT C2;7244KDJ;30/01/2025;18:59:47.002
2197301014;M30PK24.700C EXT C2;2425KSG;30/01/2025;18:59:45.727
2197300939;M30PK24.700C EXT C2;0313LCJ;30/01/2025;18:59:45.027
2197300802;M30PK24.700C EXT C2;0714JJN;30/01/2025;18:59:43.702
2197300784;M30PK24.700C EXT C2;9092LLT;30/01/2025;18:59:43.027
2197300475;M30PK24.700C EXT C2;2961HKT;30/01/2025;18:59:39.877
2197300330;M30PK24.700C EXT C2;4765LWH;30/01/2025;18:59:38.127
2197300204;M30PK24.700C EXT C2;3580MTN;30/01/2025;18:59:36.739
2197300046;M30PK24.700C EXT C2;4503JTG;30/01/2025;18:59:35.453
2197299588;M30PK24.700C EXT C2;1039LKY;30/01/2025;18:59:30.403
2197299302;M30PK24.700C EXT C2;9115FCB;30/01/2025;18:59:27.578
2197298655;M30PK24.700C EXT C2;6212JSN;30/01/2025;18:59:20.829
2197298458;M30PK24.700C EXT C2;7205MBP;30/01/2025;18:59:18.955
2197298301;M30PK24.700C EXT C2;9595KVF;30/01/2025;18:59:17.155
2197298183;M30PK24.700C EXT C2;1772LZH;30/01/2025;18:59:15.456
2197298029;M30PK24.700C EXT C2;1466MRV;30/01/2025;18:59:14.279
2197297964;M30PK24.700C EXT C2;3764MKD;30/01/2025;18:59:13.455
2197297727;M30PK24.700C EXT C2;2842KSV;30/01/2025;18:59:11.080
2197297320;M30PK24.700C EXT C2;1593LWZ;30/01/2025;18:59:06.405
2197297152;M30PK24.700C EXT C2;8864JPB;30/01/2025;18:59:04.481
2197296918;M30PK24.700C EXT C2;9723FYJ;30/01/2025;18:59:01.931
2197296742;M30PK24.700C EXT C2;1068LCK;30/01/2025;18:59:00.182
2197296697;M30PK24.700C EXT C2;9981GTS;30/01/2025;18:58:59.606
2197296503;M30PK24.700C EXT C2;3087MCB;30/01/2025;18:58:57.807
2197296475;M30PK24.700C EXT C2;5242HFV;30/01/2025;18:58:57.581
2197296317;M30PK24.700C EXT C2;1956LYB;30/01/2025;18:58:55.781
2197296142;M30PK24.700C EXT C2;8549KRK;30/01/2025;18:58:53.382
2197296121;M30PK24.700C EXT C2;5196JZG;30/01/2025;18:58:53.231
2197295920;M30PK24.700C EXT C2;4722KZC;30/01/2025;18:58:51.282
2197295833;M30PK24.700C EXT C2;1672KJP;30/01/2025;18:58:50.457
2197295636;M30PK24.700C EXT C2;6605LTL;30/01/2025;18:58:47.907
2197295519;M30PK24.700C EXT C2;8511MDG;30/01/2025;18:58:47.060
2197295497;M30PK24.700C EXT C2;2315MKR;30/01/2025;18:58:46.784
2197295364;M30PK24.700C EXT C2;8884MRF;30/01/2025;18:58:45.208
2197295307;M30PK24.700C EXT C2;4654MRX;30/01/2025;18:58:44.507
2197295203;M30PK24.700C EXT C2;1857MXC;30/01/2025;18:58:43.558
2197295135;M30PK24.700C EXT C2;0812JDR;30/01/2025;18:58:42.958
2197294905;M30PK24.700C EXT C2;9096GFP;30/01/2025;18:58:39.434
2197294880;M30PK24.700C EXT C2;8150LPM;30/01/2025;18:58:39.284
2197294692;M30PK24.700C EXT C2;2344KFT;30/01/2025;18:58:37.309
2197294646;M30PK24.700C EXT C2;5471LWG;30/01/2025;18:58:37.008
2197294492;M30PK24.700C EXT C2;0117JWW;30/01/2025;18:58:35.384
2197294393;M30PK24.700C EXT C2;1758DHG;30/01/2025;18:58:34.384
2197294303;M30PK24.700C EXT C2;1599KDR;30/01/2025;18:58:33.185
2197294205;M30PK24.700C EXT C2;3058HHG;30/01/2025;18:58:32.234
2197293518;M30PK24.700C EXT C2;8425MDN;30/01/2025;18:58:24.359
2197293465;M30PK24.700C EXT C2;2568KVB;30/01/2025;18:58:23.435
2197293392;M30PK24.700C EXT C2;0717FXM;30/01/2025;18:58:22.635
2197293371;M30PK24.700C EXT C2;0879JLZ;30/01/2025;18:58:22.035
2197293202;M30PK24.700C EXT C2;0240FBG;30/01/2025;18:58:20.760
2197293064;M30PK24.700C EXT C2;0080LZL;30/01/2025;18:58:19.010
2197292965;M30PK24.700C EXT C2;4012MTG;30/01/2025;18:58:18.110
2197292774;M30PK24.700C EXT C2;3858LZB;30/01/2025;18:58:15.886
2197292507;M30PK24.700C EXT C2;3222KGX;30/01/2025;18:58:13.235
2197292405;M30PK24.700C EXT C2;6610KRR;30/01/2025;18:58:12.210
2197292340;M30PK24.700C EXT C2;8725HMN;30/01/2025;18:58:11.135
2197292271;M30PK24.700C EXT C2;4007JYC;30/01/2025;18:58:10.411
2197292251;M30PK24.700C EXT C2;3315KMN;30/01/2025;18:58:10.286
2197292187;M30PK24.700C EXT C2;9440LLB;30/01/2025;18:58:09.661
2197292040;M30PK24.700C EXT C2;1657HNS;30/01/2025;18:58:08.387
2197291956;M30PK24.700C EXT C2;4992LGZ;30/01/2025;18:58:07.086
2197291869;M30PK24.700C EXT C2;8451LNT;30/01/2025;18:58:06.361
2197291795;M30PK24.700C EXT C2;8254FDZ;30/01/2025;18:58:05.386
2197291762;M30PK24.700C EXT C2;4716LPJ;30/01/2025;18:58:04.761
2197291649;M30PK24.700C EXT C2;6495LML;30/01/2025;18:58:03.886
2197291152;M30PK24.700C EXT C2;7290GWB;30/01/2025;18:57:58.537
2197291140;M30PK24.700C EXT C2;5797JCM;30/01/2025;18:57:58.162
2197290979;M30PK24.700C EXT C2;0442FTJ;30/01/2025;18:57:56.837
2197290911;M30PK24.700C EXT C2;6683KZB;30/01/2025;18:57:55.988
2197290615;M30PK24.700C EXT C2;0122MPS;30/01/2025;18:57:53.312
2197290348;M30PK24.700C EXT C2;9732LYC;30/01/2025;18:57:50.688
2197290254;M30PK24.700C EXT C2;1759HPH;30/01/2025;18:57:49.488
2197290206;M30PK24.700C EXT C2;1460LTZ;30/01/2025;18:57:48.938
2197290118;M30PK24.700C EXT C2;3314BBC;30/01/2025;18:57:47.913
2197289334;M30PK24.700C EXT C2;1055JGN;30/01/2025;18:57:40.489
2197289128;M30PK24.700C EXT C2;4433GPX;30/01/2025;18:57:38.314
2197288912;M30PK24.700C EXT C2;6893FLK;30/01/2025;18:57:35.914
2197288809;M30PK24.700C EXT C2;0520LVS;30/01/2025;18:57:34.691
2197288480;M30PK24.700C EXT C2;1989MXD;30/01/2025;18:57:31.539
2197287368;M30PK24.700C EXT C2;1048LCK;30/01/2025;18:57:19.940
2197287399;M30PK24.700C EXT C2;5895JWS;30/01/2025;18:57:19.840
2197287189;M30PK24.700C EXT C2;6866HKW;30/01/2025;18:57:17.916
2197287112;M30PK24.700C EXT C2;4890MBT;30/01/2025;18:57:16.941
2197287016;M30PK24.700C EXT C2;5636LXX;30/01/2025;18:57:14.892
2197286813;M30PK24.700C EXT C2;9926LCH;30/01/2025;18:57:13.992
2197286415;M30PK24.700C EXT C2;9611MNN;30/01/2025;18:57:09.492
2197286055;M30PK24.700C EXT C2;9664HJF;30/01/2025;18:57:05.392
2197285922;M30PK24.700C EXT C2;2515LVG;30/01/2025;18:57:04.167
2197285913;M30PK24.700C EXT C2;1125MJM;30/01/2025;18:57:03.742
2197285848;M30PK24.700C EXT C2;3114DNZ;30/01/2025;18:57:02.992
2197285526;M30PK24.700C EXT C2;7392HNG;30/01/2025;18:56:59.617
2197285390;M30PK24.700C EXT C2;9652LXT;30/01/2025;18:56:58.019
2197285132;M30PK24.700C EXT C2;1233GST;30/01/2025;18:56:55.418
2197284768;M30PK24.700C EXT C2;9443LKW;30/01/2025;18:56:51.343
2197284472;M30PK24.700C EXT C2;3207GVF;30/01/2025;18:56:48.194
2197284338;M30PK24.700C EXT C2;9194FTJ;30/01/2025;18:56:45.594
2197284158;M30PK24.700C EXT C2;4703LTG;30/01/2025;18:56:44.444
2197284019;M30PK24.700C EXT C2;8301LPV;30/01/2025;18:56:42.569
2197283813;M30PK24.700C EXT C2;2304KBP;30/01/2025;18:56:40.494
2197283795;M30PK24.700C EXT C2;5612GMH;30/01/2025;18:56:40.195
2197283703;M30PK24.700C EXT C2;4511MLS;30/01/2025;18:56:39.294
2197283574;M30PK24.700C EXT C2;7856KYB;30/01/2025;18:56:38.244
2197283531;M30PK24.700C EXT C2;9395GBL;30/01/2025;18:56:37.469
2197283386;M30PK24.700C EXT C2;1657MDB;30/01/2025;18:56:35.995
2197283311;M30PK24.700C EXT C2;9906MSC;30/01/2025;18:56:35.255
2197283215;M30PK24.700C EXT C2;5099LRR;30/01/2025;18:56:34.345
2197282962;M30PK24.700C EXT C2;0096MWN;30/01/2025;18:56:31.270
2197282773;M30PK24.700C EXT C2;6870FLM;30/01/2025;18:56:29.022
2197282282;M30PK24.700C EXT C2;7103HFM;30/01/2025;18:56:23.446
2197282179;M30PK24.700C EXT C2;5204JZM;30/01/2025;18:56:22.197
2197282024;M30PK24.700C EXT C2;5981KSV;30/01/2025;18:56:20.698
2197281878;M30PK24.700C EXT C2;7937JXF;30/01/2025;18:56:19.121
2197281647;M30PK24.700C EXT C2;2717MHD;30/01/2025;18:56:16.346
2197281451;M30PK24.700C EXT C2;9220KCH;30/01/2025;18:56:14.522
2197281313;M30PK24.700C EXT C2;8253KCW;30/01/2025;18:56:13.271
2197281135;M30PK24.700C EXT C2;4091MJM;30/01/2025;18:56:11.147
2197280573;M30PK24.700C EXT C2;9707MFG;30/01/2025;18:56:05.472
2197280180;M30PK24.700C EXT C2;3848GJK;30/01/2025;18:56:01.798
2197279411;M30PK24.700C EXT C2;0753MJY;30/01/2025;18:55:53.899
2197279250;M30PK24.700C EXT C2;3801KWZ;30/01/2025;18:55:51.949
2197278852;M30PK24.700C EXT C2;1891HSJ;30/01/2025;18:55:47.474
2197277628;M30PK24.700C EXT C2;7590CTF;30/01/2025;18:55:35.000
2197277613;M30PK24.700C EXT C2;3730GKW;30/01/2025;18:55:34.650
2197277392;M30PK24.700C EXT C2;0648LWW;30/01/2025;18:55:32.775
2197276795;M30PK24.700C EXT C2;0668JVC;30/01/2025;18:55:26.551
2197276660;M30PK24.700C EXT C2;0934MKY;30/01/2025;18:55:25.201
2197276468;M30PK24.700C EXT C2;7772LRP;30/01/2025;18:55:23.001
2197276448;M30PK24.700C EXT C2;8087HRF;30/01/2025;18:55:22.728
2197276332;M30PK24.700C EXT C2;7756MKP;30/01/2025;18:55:21.427
2197276192;M30PK24.700C EXT C2;5222LZW;30/01/2025;18:55:20.152
2197275889;M30PK24.700C EXT C2;3325LXG;30/01/2025;18:55:16.952
2197275896;M30PK24.700C EXT C2;4773HGF;30/01/2025;18:55:16.952
2197275516;M30PK24.700C EXT C2;9883GYV;30/01/2025;18:55:13.202
2197275270;M30PK24.700C EXT C2;7980MMC;30/01/2025;18:55:10.728
2197274911;M30PK24.700C EXT C2;7487LZB;30/01/2025;18:55:06.828
2197274535;M30PK24.700C EXT C2;6634HHV;30/01/2025;18:55:02.926
2197274323;M30PK24.700C EXT C2;5025MRG;30/01/2025;18:55:00.575
2197274025;M30PK24.700C EXT C2;3498MKV;30/01/2025;18:54:57.499
2197273982;M30PK24.700C EXT C2;6773MGR;30/01/2025;18:54:56.849
2197273816;M30PK24.700C EXT C2;4556LCG;30/01/2025;18:54:55.197
2197273748;M30PK24.700C EXT C2;3533KVL;30/01/2025;18:54:53.972
2197273653;M30PK24.700C EXT C2;9965JBG;30/01/2025;18:54:52.797
2197273425;M30PK24.700C EXT C2;2321FZX;30/01/2025;18:54:50.321
2197273184;M30PK24.700C EXT C2;4888JJV;30/01/2025;18:54:47.623
2197273167;M30PK24.700C EXT C2;5828KNC;30/01/2025;18:54:47.019
2197272792;M30PK24.700C EXT C2;6326MWS;30/01/2025;18:54:43.267
2197272630;M30PK24.700C EXT C2;9885LHC;30/01/2025;18:54:41.592
2197272550;M30PK24.700C EXT C2;8157LFF;30/01/2025;18:54:40.317
2197272085;M30PK24.700C EXT C2;9344HYN;30/01/2025;18:54:35.290
2197271996;M30PK24.700C EXT C2;1787LZW;30/01/2025;18:54:34.840
2197271886;M30PK24.700C EXT C2;7633LXH;30/01/2025;18:54:33.414
2197271065;M30PK24.700C EXT C2;6546MRW;30/01/2025;18:54:25.189
2197270953;M30PK24.700C EXT C2;1566LHY;30/01/2025;18:54:23.839
2197270593;M30PK24.700C EXT C2;1139GCG;30/01/2025;18:54:19.615
2197270547;M30PK24.700C EXT C2;7428MMW;30/01/2025;18:54:19.490
2197270371;M30PK24.700C EXT C2;4900MBB;30/01/2025;18:54:17.690
2197270189;M30PK24.700C EXT C2;1618MWY;30/01/2025;18:54:16.265
2197269967;M30PK24.700C EXT C2;3406LHB;30/01/2025;18:54:13.791
2197269547;M30PK24.700C EXT C2;2716MBK;30/01/2025;18:54:09.341
2197269354;M30PK24.700C EXT C2;7061MWS;30/01/2025;18:54:07.491
2197269296;M30PK24.700C EXT C2;1918MVT;30/01/2025;18:54:06.720
2197269057;M30PK24.700C EXT C2;3457LYB;30/01/2025;18:54:04.341
2197268399;M30PK24.700C EXT C2;9591JPW;30/01/2025;18:53:57.367
2197268260;M30PK24.700C EXT C2;5993KMK;30/01/2025;18:53:55.767
2197268138;M30PK24.700C EXT C2;0777LWC;30/01/2025;18:53:54.443
2197267721;M30PK24.700C EXT C2;4083MKG;30/01/2025;18:53:49.992
2197267467;M30PK24.700C EXT C2;2595LSH;30/01/2025;18:53:47.543
2197267457;M30PK24.700C EXT C2;6979LLY;30/01/2025;18:53:47.393
2197267302;M30PK24.700C EXT C2;4845MDB;30/01/2025;18:53:45.644
2197267196;M30PK24.700C EXT C2;2165MCN;30/01/2025;18:53:44.593
2197267166;M30PK24.700C EXT C2;7399MJN;30/01/2025;18:53:44.393
2197267103;M30PK24.700C EXT C2;8459MWZ;30/01/2025;18:53:43.468
2197266497;M30PK24.700C EXT C2;0109MTB;30/01/2025;18:53:37.569
2197266418;M30PK24.700C EXT C2;0836LDM;30/01/2025;18:53:36.645
2197266313;M30PK24.700C EXT C2;2197MMF;30/01/2025;18:53:35.445
2197266182;M30PK24.700C EXT C2;5676MXC;30/01/2025;18:53:34.019
2197266153;M30PK24.700C EXT C2;4001MDP;30/01/2025;18:53:33.719
2197265998;M30PK24.700C EXT C2;7750JLY;30/01/2025;18:53:32.245
2197265920;M30PK24.700C EXT C2;1020JZD;30/01/2025;18:53:31.694
2197265793;M30PK24.700C EXT C2;1215HHB;30/01/2025;18:53:30.294
2197265707;M30PK24.700C EXT C2;8789HYB;30/01/2025;18:53:29.247
2197265650;M30PK24.700C EXT C2;9086JPF;30/01/2025;18:53:28.871
2197265540;M30PK24.700C EXT C2;7139MVC;30/01/2025;18:53:27.819
2197265400;M30PK24.700C EXT C2;2385KYH;30/01/2025;18:53:26.071
2197265338;M30PK24.700C EXT C2;9103GXC;30/01/2025;18:53:24.820
2197265329;M30PK24.700C EXT C2;1769LSH;30/01/2025;18:53:24.795
2197265208;M30PK24.700C EXT C2;7334GLT;30/01/2025;18:53:24.220
2197265095;M30PK24.700C EXT C2;3150JXD;30/01/2025;18:53:23.070
2197265034;M30PK24.700C EXT C2;2478KFF;30/01/2025;18:53:22.170
2197264952;M30PK24.700C EXT C2;0986KFW;30/01/2025;18:53:21.520
2197264778;M30PK24.700C EXT C2;1628KLT;30/01/2025;18:53:20.020
2197264444;M30PK24.700C EXT C2;4630LDS;30/01/2025;18:53:16.096
2197264376;M30PK24.700C EXT C2;1159HCH;30/01/2025;18:53:15.347
2197264219;M30PK24.700C EXT C2;8478GXX;30/01/2025;18:53:13.721
2197264092;M30PK24.700C EXT C2;4115MLH;30/01/2025;18:53:12.421
2197263991;M30PK24.700C EXT C2;1288GHT;30/01/2025;18:53:11.146
2197263598;M30PK24.700C EXT C2;6889MVG;30/01/2025;18:53:07.197
2197263074;M30PK24.700C EXT C2;0453CGR;30/01/2025;18:53:01.197
2197262747;M30PK24.700C EXT C2;7911BSF;30/01/2025;18:52:58.422
2197262699;M30PK24.700C EXT C2;8371LKS;30/01/2025;18:52:57.497
2197262575;M30PK24.700C EXT C2;9863LLT;30/01/2025;18:52:56.247
2197262565;M30PK24.700C EXT C2;C8631I;30/01/2025;18:52:55.974
2197261634;M30PK24.700C EXT C2;3569KNB;30/01/2025;18:52:46.723
2197261503;M30PK24.700C EXT C2;7380GXL;30/01/2025;18:52:45.449
2197261400;M30PK24.700C EXT C2;7641MGT;30/01/2025;18:52:44.378
2197261320;M30PK24.700C EXT C2;0690LSH;30/01/2025;18:52:43.774
2197260898;M30PK24.700C EXT C2;5887LTM;30/01/2025;18:52:39.749
2197260780;M30PK24.700C EXT C2;3747MVG;30/01/2025;18:52:38.549
2197260488;M30PK24.700C EXT C2;5194MJS;30/01/2025;18:52:35.375
2197260351;M30PK24.700C EXT C2;2853MLR;30/01/2025;18:52:34.249
2197260177;M30PK24.700C EXT C2;1382KZD;30/01/2025;18:52:32.550
2197260069;M30PK24.700C EXT C2;1122MHK;30/01/2025;18:52:31.200
2197259786;M30PK24.700C EXT C2;0840HZP;30/01/2025;18:52:28.125
2197259696;M30PK24.700C EXT C2;1595MRK;30/01/2025;18:52:27.525
2197259525;M30PK24.700C EXT C2;6812KNY;30/01/2025;18:52:25.650
2197259420;M30PK24.700C EXT C2;5772GBJ;30/01/2025;18:52:24.376
2197259294;M30PK24.700C EXT C2;6663LGP;30/01/2025;18:52:23.301
2197259216;M30PK24.700C EXT C2;8699JDG;30/01/2025;18:52:22.576
2197259051;M30PK24.700C EXT C2;2080MXS;30/01/2025;18:52:20.601
2197258896;M30PK24.700C EXT C2;5547LNV;30/01/2025;18:52:19.026
2197258614;M30PK24.700C EXT C2;5694KBZ;30/01/2025;18:52:15.951
2197258509;M30PK24.700C EXT C2;5700MNK;30/01/2025;18:52:15.077
2197258414;M30PK24.700C EXT C2;8096JKT;30/01/2025;18:52:14.001
2197258236;M30PK24.700C EXT C2;9721MDF;30/01/2025;18:52:11.802
2197258028;M30PK24.700C EXT C2;5450KDX;30/01/2025;18:52:09.952
2197258019;M30PK24.700C EXT C2;0380GTW;30/01/2025;18:52:09.377
2197257904;M30PK24.700C EXT C2;3551MKX;30/01/2025;18:52:08.702
2197257796;M30PK24.700C EXT C2;8697MSS;30/01/2025;18:52:07.127
2197257648;M30PK24.700C EXT C2;4858HJP;30/01/2025;18:52:05.627
2197257491;M30PK24.700C EXT C2;1651MPB;30/01/2025;18:52:04.278
2197257384;M30PK24.700C EXT C2;9936KCL;30/01/2025;18:52:03.378
2197257352;M30PK24.700C EXT C2;8967LXD;30/01/2025;18:52:02.478
2197257206;M30PK24.700C EXT C2;2352LGK;30/01/2025;18:52:00.778
2197257100;M30PK24.700C EXT C2;7812HRY;30/01/2025;18:51:59.559
2197256807;M30PK24.700C EXT C2;1933KGS;30/01/2025;18:51:57.082
2197256782;M30PK24.700C EXT C2;9150LXL;30/01/2025;18:51:56.480
2197256665;M30PK24.700C EXT C2;4015KXZ;30/01/2025;18:51:55.253
2197256387;M30PK24.700C EXT C2;7451DBJ;30/01/2025;18:51:51.829
2197256245;M30PK24.700C EXT C2;2065MLH;30/01/2025;18:51:50.304
2197256148;M30PK24.700C EXT C2;7267HTY;30/01/2025;18:51:49.654
2197256130;M30PK24.700C EXT C2;3421LMR;30/01/2025;18:51:48.829
2197256049;M30PK24.700C EXT C2;9719LTC;30/01/2025;18:51:47.904
2197255948;M30PK24.700C EXT C2;1010MVG;30/01/2025;18:51:47.004
2197255909;M30PK24.700C EXT C2;4137LZS;30/01/2025;18:51:46.329
2197255864;M30PK24.700C EXT C2;5957JDJ;30/01/2025;18:51:45.880
2197255754;M30PK24.700C EXT C2;4496GGB;30/01/2025;18:51:44.629
2197255733;M30PK24.700C EXT C2;6315LZK;30/01/2025;18:51:44.380
2197255598;M30PK24.700C EXT C2;9737KJZ;30/01/2025;18:51:42.605
2197255345;M30PK24.700C EXT C2;4395LXJ;30/01/2025;18:51:40.107
2197254750;M30PK24.700C EXT C2;6487KXP;30/01/2025;18:51:33.807
2197254157;M30PK24.700C EXT C2;1539KXT;30/01/2025;18:51:28.481
2197254069;M30PK24.700C EXT C2;2550GPG;30/01/2025;18:51:27.181
2197253521;M30PK24.700C EXT C2;5328KJR;30/01/2025;18:51:21.856
2197253378;M30PK24.700C EXT C2;2183KTY;30/01/2025;18:51:20.431
2197253294;M30PK24.700C EXT C2;6976FWL;30/01/2025;18:51:19.531
2197253095;M30PK24.700C EXT C2;7420LBG;30/01/2025;18:51:17.607
2197253036;M30PK24.700C EXT C2;7326HRJ;30/01/2025;18:51:17.007
2197252597;M30PK24.700C EXT C2;9542LKR;30/01/2025;18:51:11.208
2197252447;M30PK24.700C EXT C2;2005KPH;30/01/2025;18:51:10.732
2197252368;M30PK24.700C EXT C2;4893LNM;30/01/2025;18:51:10.233
2197252290;M30PK24.700C EXT C2;9905JHW;30/01/2025;18:51:09.583
2197252208;M30PK24.700C EXT C2;2835KBX;30/01/2025;18:51:08.909
2197252143;M30PK24.700C EXT C2;6895GLJ;30/01/2025;18:51:07.858
2197251721;M30PK24.700C EXT C2;6124MPX;30/01/2025;18:51:03.583
2197251425;M30PK24.700C EXT C2;9684MKT;30/01/2025;18:51:00.184
2197250866;M30PK24.700C EXT C2;5450HMJ;30/01/2025;18:50:54.810
2197250829;M30PK24.700C EXT C2;0846MPJ;30/01/2025;18:50:54.634
2197250457;M30PK24.700C EXT C2;4269KWS;30/01/2025;18:50:50.759
2197250103;M30PK24.700C EXT C2;3198FNG;30/01/2025;18:50:47.162
2197249809;M30PK24.700C EXT C2;4257GPS;30/01/2025;18:50:43.335
2197249756;M30PK24.700C EXT C2;0686MSS;30/01/2025;18:50:42.935
2197249568;M30PK24.700C EXT C2;2693MLX;30/01/2025;18:50:41.060
2197249342;M30PK24.700C EXT C2;9389KJL;30/01/2025;18:50:37.985
2197249214;M30PK24.700C EXT C2;9130MLB;30/01/2025;18:50:37.036
2197249188;M30PK24.700C EXT C2;1480JGV;30/01/2025;18:50:36.636
2197249067;M30PK24.700C EXT C2;8300LNV;30/01/2025;18:50:35.363
2197248903;M30PK24.700C EXT C2;1418JNP;30/01/2025;18:50:33.511
2197248798;M30PK24.700C EXT C2;7458LLG;30/01/2025;18:50:32.511
